0.0646370947,-0.0303477570,0.0430787578,0.0320846252,-0.0314184651,-0.0098378090,-0.0325067937,0.0862342790,0.0463152491,0.0069081266
0.0342887342,0.0666281655,-0.0101016043,0.0575719066,-0.0361310951,0.0420595966,-0.0069450163,0.0184044521,-0.0086492654,0.0048557292
-0.0056332271,-0.0802958533,-0.0794057772,-0.0860884264,0.0266263355,-0.0331124775,0.0361452848,-0.0045689046,-0.0786013305,-0.0271902811
0.0524227172,0.0307671819,-0.0206169654,-0.0438646153,-0.0394420624,-0.0021899331,0.0274052527,-0.0047219628,0.0367861092,-0.0528589748
0.0500179641,-0.0192897394,0.0004440381,0.0536426939,0.0061550243,0.0508688167,0.0347989239,-0.0794133693,-0.0367017537,-0.0640818849
-0.0303309858,-0.0145180793,0.0558499545,-0.0136412438,-0.0219929852,0.0046960525,-0.0544704571,0.0442635678,-0.0479810536,-0.0331023894
-0.0359605700,-0.0582407862,-0.0640883297,-0.0495331883,0.0260434989,-0.0235997923,-0.0031176966,0.0322611816,0.0002260381,0.0259242207
0.0610313974,-0.0551082827,0.0276444759,0.0482420698,-0.0084200585,-0.0269749332,0.0400395691,-0.0127246408,-0.0329259373,0.0027334334
-0.0085424660,-0.1287054420,-0.0547624752,-0.0609986782,0.0289839283,-0.0211322140,0.0390630402,0.0109271817,-0.0116548259,-0.0317696072
-0.1050060317,-0.1063349620,-0.0919008479,-0.0511230417,0.0399492942,0.0098500270,0.0057766712,-0.0308847334,0.0614576302,0.0371607170
0.0140030170,0.0514321290,0.0076877382,-0.0697861090,0.0747475773,-0.1105382517,-0.0453430302,0.0459366404,0.0631079376,0.0213870741
0.0550919846,-0.0356315672,0.0218688920,0.0284609646,-0.0310298372,0.0057647089,-0.0465395488,-0.0485854708,0.0348568186,0.0111578014
-0.0207874514,0.0413270146,0.0415437706,0.0448517166,0.0306307133,0.0026870889,0.0459523499,-0.0124398302,-0.0320820473,-0.0657927096
-0.0005034573,0.0126166586,-0.0259294845,0.0255905185,0.0071941670,-0.0148549341,-0.0670086816,-0.0276089069,0.0577509254,0.0520888679
-0.1259146184,-0.0501776896,-0.0666535944,-0.0506784208,0.0447841026,0.0090900073,-0.0502005480,-0.0078509357,0.0619743429,-0.0037760485
0.0778146386,-0.0165876243,0.0202751029,-0.0003711210,-0.0151516208,0.0021573671,0.0109492308,-0.0076645617,0.0300323498,0.0649514347
0.0018806168,-0.0409937203,0.0557965748,-0.0105437879,0.0007480835,-0.0271093026,0.0058485172,-0.0217539910,0.0229260977,-0.1066954359
0.0290354956,-0.0705721304,0.0441937372,-0.0370418951,-0.0276024863,-0.0758635178,-0.0542959832,0.0314648263,0.0592295080,0.0095417583
0.0434404202,0.0617174171,0.0598200448,0.0386142246,-0.0788643658,0.0514982194,-0.0365357026,0.0472606644,-0.0159294959,0.0342667922
0.0375152938,-0.0401966758,-0.0555569008,0.0074329395,0.0442414284,-0.0690537021,0.0590464845,-0.0364629775,-0.0942214504,0.0403943285
-0.0500508286,0.0331816338,-0.0268213917,0.0468841419,0.0303003341,0.0531209223,-0.0714002401,0.0393511653,-0.0100284982,0.0446352996
0.0503879488,-0.1055707335,-0.0491467975,-0.0432580523,0.0080124503,-0.0092767365,0.0659535453,-0.0473747849,-0.0367498398,-0.0236625839
-0.0204846486,-0.0494054034,-0.0192879736,0.0231402572,-0.0916500837,0.0535098463,0.0546892360,-0.1042234823,0.0644470006,-0.0857015774
0.0069983304,-0.2426437885,-0.0547273830,-0.0494483598,-0.0328480154,-0.0755755678,-0.1518340856,-0.0421170257,-0.0730218664,-0.0419052020
-0.0637792349,-0.0445078723,-0.0479169935,-0.0521780066,0.0354656577,-0.0620335899,-0.0504393913,0.0482670553,0.0326119401,0.0500034019
0.0066091977,0.0492036864,0.0485633872,0.0396417268,0.0140663423,-0.0599833280,-0.0473204665,0.0241958629,0.0196651015,0.0367994569
0.0181039087,-0.0029908435,0.0230718460,-0.0309778415,-0.0772296563,-0.0355250984,0.0040844190,-0.0409846380,-0.0590724982,-0.0283622071
-0.0322854780,0.0290733874,0.0130339209,0.0574195422,0.0348033793,0.0576251708,-0.0866471007,-0.0105075985,0.0653255507,0.0318460315
0.0503043011,-0.0281314533,0.0243778117,0.0415922664,-0.0861939713,0.0426055156,-0.0320645794,0.0395720005,0.0150740314,-0.0118575934
